epoch,loss,reg_prop_pred_loss,val_loss,val_reg_prop_pred_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
23,0.10190799269773858,0.13797057414576955,0.4092291167182644,0.16156145005765624,0.9594663238003306,0.6533257508799978,0.04461720213294029,0.08003712983897132,0.979213085101082,0.06186706585460626,0.04461720213294029,0.08916617351050118
24,0.10362734448010615,0.13726323018181352,0.41440899985550095,0.12787019031761337,0.9568571035009231,0.695376038986401,0.07220327854156494,0.07716778573328562,0.978551969234284,0.06390599519715305,0.07220327854156494,0.08428237665767895
25,0.10456991231934577,0.13600892597765624,0.3683310573118447,0.11362182033540559,0.9618773556103671,0.61445912849294,0.1147959753870964,0.07475142577921387,0.9786426536164822,0.06359260996678257,0.1147959753870964,0.08308905240417204
26,0.10844666421389251,0.13519110518529565,0.40752144321037903,0.13478528539629747,0.9586608644819608,0.6662974505528917,0.17770178616046906,0.07855942345013583,0.9775622452745956,0.06703850054102803,0.17770178616046906,0.08251871265295745
27,0.11295507893582621,0.1355841911223393,0.41015493086654775,0.1545211574892058,0.9598082282247334,0.6478041608403199,0.26476824283599854,0.0679256029590203,0.9767055764298853,0.06945889277590646,0.26476824283599854,0.07881260224574964
28,0.1223929287852162,0.13574631332094264,0.4537622252084913,0.21957839622984837,0.9587868634801712,0.6642719659492047,0.3750375509262085,0.06312457983293672,0.9727255129176045,0.08161668639572674,0.3750375509262085,0.07312029910131093
29,0.12209127096509122,0.13374228075158762,0.40302659473279967,0.12897110028858602,0.9596748739263438,0.6499535406592989,0.5,0.054257095621450105,0.9737807431070183,0.07849423074603855,0.5,0.06389206101315735
30,0.12569262170733617,0.13317778328281057,0.5094411953957412,0.15674223625746958,0.9485444905114,0.8293649006063921,0.6249624490737915,0.05244355958743687,0.9722309477041141,0.08356053636855743,0.6249624490737915,0.05543840930941428
31,0.12656126704311718,0.13333619529168392,0.4741559885714176,0.1090172643426561,0.9497971321544508,0.8091639441295262,0.7352317571640015,0.04098132165679096,0.9718704051054887,0.08430988441273533,0.7352317571640015,0.048252069580898185
32,0.12318827298870921,0.1311832836799668,0.5618407889439242,0.23921890350153846,0.9469425947996821,0.8551790179127324,0.8222982287406921,0.03561196595865444,0.9724840246751264,0.08252594533881712,0.8222982287406921,0.03972684803199014
33,0.11841250164472081,0.12993972440947388,0.511185389365593,0.14367372140179585,0.9469900553243874,0.854419463307318,0.885204017162323,0.027425984396551646,0.9739641164824524,0.07810667547527987,0.885204017162323,0.032510701568445245
34,0.11425092297893952,0.12952737081780824,0.5234423003492564,0.12412145211748833,0.9440820456421288,0.9012694980976356,0.9277967214584351,0.023166338838364955,0.9751770224207702,0.07456549311121692,0.9277967214584351,0.026308545045137695
35,0.10998835876910355,0.12774641864418693,0.5620701554482871,0.10394953756871884,0.9379144250041377,1.0007012660485985,0.9553828239440918,0.020399681258484396,0.9764600391805607,0.07074247502751305,0.9553828239440918,0.022491322828808745
36,0.10756300826045621,0.12714199908530915,0.569149019074266,0.20916734200759526,0.9434811246656153,0.9109713422120923,0.9727389812469482,0.018668270894210703,0.9773523951098867,0.06814121263402319,0.9727389812469482,0.020398899763278716
37,0.10616128615557616,0.12704796651612427,0.5286268250350534,0.1415812507489302,0.944262521110312,0.8983821107523284,0.9834604859352112,0.017581063954934587,0.9778267964056035,0.06703672896457318,0.9834604859352112,0.018544595546579324
38,0.10710596989927887,0.12697330281585575,0.7234702071134191,0.14988025141893513,0.9206588716402541,1.278827923927864,0.9900085926055908,0.01841624433269901,0.9768486581772977,0.06986053642081905,0.9900085926055908,0.01755348455224304
39,0.10501512483862098,0.12562865368109452,0.5821742382797882,0.174315011196763,0.9395594370626185,0.9741868507252992,0.9939801692962646,0.0159425904539271,0.9777992414635367,0.06714192481178244,0.9939801692962646,0.01736420082247122
40,0.1007500053273887,0.12540380941932025,0.6381032819295451,0.25691437764759484,0.9376764689048711,1.004536750107786,0.9963787794113159,0.014809059373436182,0.9800065122091567,0.06029215877738216,0.9963787794113159,0.015861480419780073
41,0.09800862852070066,0.1235037831542749,0.5164165797024748,0.11429084260968396,0.9438651373786647,0.9047871584439799,0.9978237748146057,0.013785159208533102,0.9807354366015537,0.057948268874452445,0.9978237748146057,0.014596971559329963
42,0.09772693753750075,0.12368459406173625,0.49979446338911127,0.11447639714409835,0.9459459655476312,0.8712482004270067,0.9986929297447205,0.01388247096299255,0.9808888788737616,0.05757492977373501,0.9986929297447205,0.01421292868366545
43,0.09708361626154799,0.12230300508735631,0.5082435655767901,0.09961701853431924,0.9439597199433041,0.9032626621914606,0.9992151856422424,0.013618132303448488,0.9809178074297631,0.05787711913809966,0.9992151856422424,0.013998093952886332
44,0.09502223089929528,0.12201754427956839,0.497194871415187,0.13260848466714803,0.9472995396078068,0.8494257866031062,0.9995288848876953,0.012361298607539957,0.982027143699216,0.05467072946517233,0.9995288848876953,0.013362483341255907
45,0.09368018625305613,0.12077991843876178,0.543559869275476,0.11316260842293718,0.9403368230283695,0.9616514892473708,0.9997172355651855,0.0123091200978434,0.9822738319031127,0.05370740496099527,0.9997172355651855,0.012876690219595291
46,0.0929596239560422,0.12056340607727628,0.6255455260729268,0.33213299338835,0.9437738992001888,0.9062577873250864,0.9998303055763245,0.012702429803074712,0.9825630774849909,0.052695792056589905,0.9998303055763245,0.012662198448165442
47,0.09347601785397781,0.12039168941616915,0.47751925940061135,0.10905899237977328,0.9482610760814082,0.8339329997118372,0.9998981356620789,0.012047750610232789,0.9821704103515483,0.05383671136136376,0.9998981356620789,0.012724931417554255
48,0.09082665424325653,0.11953551444283174,0.5245849085550238,0.1133570553612535,0.9426402393048697,0.924530220727851,0.9999389052391052,0.011283236582947038,0.9833338522176286,0.050255384969933675,0.9999389052391052,0.011863133515815182
49,0.0910465973765504,0.11942005561723616,0.5882352816797521,0.15050577209161145,0.9370511456997725,1.0146156819197383,0.9999633431434631,0.011349526594263793,0.9831462087229027,0.05085649671575352,0.9999633431434631,0.01181707544356512
50,0.0922599544164038,0.11907886725224234,0.5480315280656745,0.14573761630449852,0.9417411980837801,0.9390210330921368,0.9999780058860779,0.01130465468405372,0.9824434655136145,0.05330591057846436,0.9999780058860779,0.012135398007675534
51,0.08884767458652541,0.11731917354288086,0.5480251899600899,0.12500171249147748,0.9404695107989067,0.9595128767681818,0.9999867677688599,0.011535942534079953,0.9837560043137729,0.049101277919968066,0.9999867677688599,0.0112750468864759
52,0.08863527103593846,0.11759662405804512,0.5248132911476776,0.09608113749401413,0.9415206147806487,0.9425763948990481,0.9999920725822449,0.010969134176788974,0.9840046220065517,0.0484873704817705,0.9999920725822449,0.011186636303795466
53,0.08798284784551567,0.11756403678355909,0.5192224239780955,0.11262184615335326,0.9432137538916874,0.9152808781087833,0.999995231628418,0.010542169906688433,0.984280462295953,0.04756791630589131,0.999995231628418,0.010833794234467056
54,0.08642435363295208,0.11621681947052624,0.7265511903449566,0.18297313229881063,0.9218269547406774,1.2599952525466027,0.9999971389770508,0.010134023607429796,0.9847717228597098,0.04605607176312855,0.9999971389770508,0.01057584619335377
55,0.08682436387856028,0.11610389959493113,0.5113772662886737,0.11305411399280937,0.9441976803932747,0.8994271824829769,0.9999982714653015,0.010273256638243685,0.984486858195052,0.046963494311827815,0.9999982714653015,0.010581352321970347
56,0.08830093023792478,0.11617904765545016,0.5762299884409801,0.1474435326174228,0.9383141476742543,0.9942477380272245,0.9999989867210388,0.010768716366295396,0.9836499465256325,0.049723586842526486,0.9999989867210388,0.010699236880314128
57,0.08590840032839331,0.11518784213602688,0.6522197392735168,0.1456741964730033,0.9287361955120615,1.1486368527377608,0.9999994039535522,0.010128437575415103,0.9848745112871602,0.045981963714229704,0.9999994039535522,0.01064700098966595
58,0.0860038817907772,0.11534316525987175,0.556950457122204,0.14292815267822168,0.9403545364846279,0.9613713643846721,0.9999996423721313,0.00960139911893728,0.9848327347155228,0.045969008571571775,0.9999996423721313,0.010695593355303602
59,0.08351078219198156,0.11428016467686117,0.5831331675940187,0.1517174427744246,0.9376386991382515,1.0051400778937514,0.9999997615814209,0.009408819659130417,0.9858019234490221,0.04301859317415387,0.9999997615814209,0.009722808797429077
60,0.08416685652341285,0.11383514091771305,0.4881557883137334,0.08752636029554979,0.9454516594427346,0.8792100570497722,0.9999998807907104,0.009575164122303036,0.98530097130538,0.04454768631706998,0.9999998807907104,0.009950886818898323
61,0.08674978502306238,0.11436611471360811,0.5877831656567372,0.13332326057618551,0.9360174188648698,1.031277423792512,0.9999999403953552,0.010965641757922017,0.9842142510588152,0.048866037844354705,0.9999999403953552,0.010267418527496798
62,0.08492425490179781,0.11314151602867456,0.6746311753335661,0.2093190921701654,0.9298942550255435,1.129971175733274,0.9999999403953552,0.009972085360519207,0.9848109735576293,0.04629613826805174,0.9999999403953552,0.010410856513724951
63,0.08216136897591586,0.11277330686721199,0.5712778439922054,0.07897985645019225,0.9345675911346492,1.0546404941238625,1.0,0.008935341910615454,0.9862074017621402,0.04201329940898285,1.0,0.009536131648444975
64,0.0852764429764736,0.11219829204284555,0.5474993031825462,0.13076956668039308,0.9407933606718578,0.9542875698883168,1.0,0.009941468219252398,0.9842844728715808,0.048376963592443346,1.0,0.009977630222486657
65,0.08288395164922689,0.11237858573619854,0.58423651352416,0.0920097687057335,0.9337718234445057,1.0674721502909694,1.0,0.00899110625695138,0.9857484119651961,0.0434477800535097,1.0,0.009941537284412378
66,0.08904181286052099,0.11273595665952392,0.7277997131765324,0.26415327028201446,0.9268010893877405,1.1798217296600342,1.0,0.011624426995641994,0.9819702144956937,0.055618495646401915,1.0,0.009729173109207276
67,0.08419839088523282,0.1118289981541939,0.5921290260161797,0.16817306819623404,0.9375320838315644,1.006863896864174,1.0,0.009221091071130151,0.984914914873298,0.04620124095717002,1.0,0.010366542894009498
68,0.07997813570371316,0.11094076953834378,0.5673106673860202,0.11558373919586196,0.9373044837130248,1.0105216198594031,1.0,0.008515971753555928,0.9868343159230086,0.03999139016247917,1.0,0.009024111747391227
69,0.0815254056166075,0.11155736734010491,0.8068537881774623,0.2561182800653207,0.9163160737413559,1.3488201799183865,1.0,0.00876911708500481,0.9861417836709807,0.04225298045663841,1.0,0.009240463267277628
